cpic_genesymbol	cpic_chr	cpic_description	cpic_proteinsequenceid	cpic_chromosequenceid	cpic_mrsequenceid	cpic_hgncid	cpic_ncbiid	cpic_ensemblid	PharmGKBID	cpic_frequencymethods	cpic_lookupmethod	GenotypeAllele	Gene	cpic_url	cpic_functionmethods	cpic_notesolleleming	cpic_id	cpic_result	cpic_activityscore	cpic_ehrpriority	cpic_consultationtext	cpic_version.y	cpic_frequency	cpic_drugid.x	cpic_me	cpic_rxnormid	cpic_drugbankid	cpic_atcid	chemicals	cpic_flowchart	cpic_version.x.x	cpic_guidelineid.x	cpic_phenotypeid	cpic_lookupkey	cpic_function1	cpic_function2	cpic_activityvalue1	cpic_activityvalue2	cpic_totalactivityscore	cpic_description	cpic_pairid	cpic_drugid.y	cpic_guidelineid.y	cpic_usedforrecommendation	cpic_version.y.y	cpic_level	cpic_pgkbcalevel	cpic_pgxtesting	cpic_citations	cpic_removed	cpic_removeddate	cpic_removedreason	ClinicalAnnotationID	GenotypeAllele	AnnotationText	AlleleFunction	EvidenceType	EvidenceURL	PMID	Summary	Score.x	Date	Type	Comment	variant	Gene	LevelofEvidence	LevelOverride	LevelModifiers	Score.y	PhenotypeCategory	PMIDCount	EvidenceCount	Drug	Phenotype	LatestHistoryDate.x	URL	SpecialtyPopulation	gene	type	levelofevidence	chemicals	phenotypes	me	Source	BiomarkerFlag	TestingLevel	HasPrescribingInfo	HasDosingInfo	HasAlterteDrug	CancerGenome	Prescribing	Chemicals	Genes	VariantsHaplotypes	LatestHistoryDate.y	GeneID	GeneSymbol	Labelmes
5002																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AG	"Patient with genotype AG may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	4	fentanyl	Pain															
5003																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AG	"Patient with genotype AG may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Dosage	4	morphine	"Pain,Pain, Postoperative"															
5004																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AG	"Patient with genotype AG may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	"Dosage,Metabolism/PK"	4	tacrolimus	Organ Transplantation															
5005																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AG	"Patient with genotype AG may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	4	simvastatin																
5006																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AG	"Patient with genotype AG may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	4	antiepileptics	"Epilepsies, Partial,Epilepsy,Epilepsy, Generalized"															
5007																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AG	"Patient with genotype AG may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	4	pantoprazole	Helicobacter Infections															
5008																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AG	"Patient with genotype AG may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	4	methotrexate	Precursor Cell Lymphoblastic Leukemia-Lymphoma															
5009																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AG	"Patient with genotype AG may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	4	methotrexate	"Arthritis, Juvenile Rheumatoid,Arthritis, Rheumatoid"															
5010																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AG	"Patient with genotype AG may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Dosage	4	methadone	"Heroin Dependence,Opioid-Related Disorders"															
5011																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AG	"Patient with genotype AG may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	4	paclitaxel	"Breast Neoplasms,Neoplasms"															
5012																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AG	"Patient with genotype AG may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	4	docetaxel	"Breast Neoplasms,Neoplasms"															
5013																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	AG	"Patient with genotype AG may have increased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype GG. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	4	paclitaxel	"Drug Toxicity,Neoplasms,Neutropenia,Peripheral Nervous System Diseases"															
5014																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Dosage	3	phenytoin																
5015																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	"dexamethasone,doxorubicin,vincristine"	Multiple Myeloma															
5016																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Other	3	dicloxacillin																
5017																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	capecitabine	Neoplasms															
5018																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Other	3	"prednisone,tacrolimus"	"Organ Transplantation,Transplantation"															
5019																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Dosage	3	fexofedine																
5020																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	nortriptyline	"Depression,Depressive Disorder,Depressive Disorder, Major,Hypotension"															
5021																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	oxaliplatin	Colorectal Neoplasms															
5022																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Other	3	verapamil																
5023																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	simvastatin	"Hypercholesterolemia,Myalgia unspecified"															
5024																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	atorvastatin	"Corory Artery Disease,Myalgia unspecified"															
5025																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	sirolimus	Kidney Transplantation															
5026																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Other	3	talinolol																
5027																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	"anthracyclines and related substances,taxanes"	Breast Neoplasms															
5028																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	"lamivudine,lopivir,ritovir,zidovudine"	HIV Infections															
5029																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	tamoxifen	Breast Neoplasms															
5030																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	morphine	Pain															
5031																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Other	3	rhodamine 123																
5032																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	vincristine	Precursor Cell Lymphoblastic Leukemia-Lymphoma															
5033																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Other	3	morphine	Pain															
5034																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Other	3	olanzapine	Psychotic Disorders															
5035																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	"Efficacy,Toxicity"	3	"efavirenz,nelfivir"	HIV Infections															
5036																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	risperidone	Schizophrenia															
5037																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	tacrolimus	Kidney Transplantation															
5038																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Other	3	hmg coa reductase inhibitors																
5039																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	phenobarbital	Epilepsy															
5040																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	"methylprednisolone,prednisolone"	Kidney Transplantation															
5041																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Metabolism/PK	3	etoposide	Precursor Cell Lymphoblastic Leukemia-Lymphoma															
5042																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Metabolism/PK	3	cyclosporine	Transplantation															
5043																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Metabolism/PK	3	daptomycin																
5044																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Toxicity	3	sorafenib	"Carcinoma, Rel Cell,Hypertension"															
5045																		1883156																1883155	"{\Decreased function\"": 2}"""	Decreased function	Decreased function	n/a	n/a	n/a	An individual carrying two decreased function alleles													981204345	GG	"Patient with genotype GG may have decreased likelihood of drug resistance when treated with antiepileptics and carbamazepine in people with Epilepsy as compared to patients with genotype AA. However, contradictory findings have been reported. Other genetic and clinical factors may also influence response to carbamazepine."										rs1045642	ABCB1	4		Tier 1 VIP	-6.75	Efficacy	5	5	carbamazepine	Epilepsy	3/24/21	https://www.pharmgkb.org/clinicalAnnotation/981204345		ABCB1	Efficacy	3	agomelatine	Depressive Disorder															
